language,digits,bases,monomorphemics,curr_bases,number_addition_max,number_subtraction_max,phrase_subtraction,exceptions
artificial_language_g0_167,"[1, 2, 3, 4, 5, 6]","[7, 41, 43, 63, 91]","[70, 79]","[[[7, 41], 7], [[41, 43], 41], [[43, 63], 43], [[63, 91], 63], [[91, 100], 91]]","[[[7, 41], 7], [[41, 43], 41], [[43, 63], 43], [[63, 91], 63], [[91, 100], 91]]",[],[],[]
artificial_language_g0_168,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 89, 90, 91]","[20, 49]","[[[10, 89], 10], [[89, 90], 89], [[90, 91], 90], [[91, 100], 91]]","[[[10, 89], 10], [[89, 90], 89], [[90, 91], 90], [[91, 100], 91]]",[],[],[]
artificial_language_g0_169,"[1, 2, 3, 4, 5, 6, 7]","[8, 16, 19, 53]",[96],"[[[8, 16], 8], [[16, 19], 16], [[19, 53], 19], [[53, 100], 53]]","[[[8, 16], 7], [[16, 19], 16], [[19, 53], 19], [[53, 100], 53]]","[[[8, 16], 2]]",[],[]
artificial_language_g0_170,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",[17],"[51, 63, 76, 81]","[[[17, 100], 17]]","[[[17, 100], 17]]",[],[],[]
artificial_language_g0_171,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[16, 32, 50, 70, 85]","[25, 30, 72, 80, 95]","[[[16, 32], 16], [[32, 50], 32], [[50, 70], 50], [[70, 85], 70], [[85, 100], 85]]","[[[16, 32], 8], [[32, 50], 32], [[50, 70], 50], [[70, 85], 70], [[85, 100], 85]]","[[[16, 32], 9]]",[],"[[16, [16, 32], '(1 * 16)'], [32, [32, 50], '(1 * 32)'], [50, [50, 70], '(1 * 50)'], [70, [70, 85], '(1 * 70)'], [85, [85, 86], '(1 * 85)']]"
artificial_language_g0_172,"[1, 2, 3, 4, 5, 6, 7, 8]","[9, 62, 68, 72]","[17, 21, 40, 97]","[[[9, 62], 9], [[62, 68], 62], [[68, 72], 68], [[72, 100], 72]]","[[[9, 62], 9], [[62, 68], 62], [[68, 72], 68], [[72, 100], 72]]",[],[],[]
artificial_language_g0_173,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 38, 45, 80]","[33, 53, 56, 63, 92]","[[[19, 38], 19], [[38, 45], 38], [[45, 80], 45], [[80, 100], 80]]","[[[19, 38], 17], [[38, 45], 38], [[45, 80], 45], [[80, 100], 80]]","[[[19, 38], 3]]",[],[]
artificial_language_g0_174,"[1, 2, 3, 4, 5, 6, 7, 8]","[9, 18, 62, 80]","[37, 48, 70, 78]","[[[9, 18], 9], [[18, 62], 18], [[62, 80], 62], [[80, 100], 80]]","[[[9, 18], 5], [[18, 62], 18], [[62, 80], 62], [[80, 100], 80]]","[[[9, 18], 5]]",[],"[[9, [9, 18], '(1 * 9)'], [18, [18, 62], '(1 * 18)'], [62, [62, 80], '(1 * 62)'], [80, [80, 81], '(1 * 80)']]"
artificial_language_g0_175,"[1, 2]","[3, 47, 63]",[],"[[[3, 47], 3], [[47, 63], 47], [[63, 100], 63]]","[[[3, 47], 3], [[47, 63], 47], [[63, 100], 63]]",[],[],[]
artificial_language_g0_176,"[1, 2, 3, 4, 5, 6]","[7, 54, 77]","[27, 28]","[[[7, 54], 7], [[54, 77], 54], [[77, 100], 77]]","[[[7, 54], 7], [[54, 77], 54], [[77, 100], 77]]",[],[],[]
artificial_language_g0_177,"[1, 2, 3, 4, 5]","[6, 12, 67]","[11, 28, 34]","[[[6, 12], 6], [[12, 67], 12], [[67, 100], 67]]","[[[6, 12], 5], [[12, 67], 12], [[67, 100], 67]]","[[[6, 12], 2]]",[],[]
artificial_language_g0_178,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 28, 56, 65, 73]",[],"[[[14, 28], 14], [[28, 56], 28], [[56, 65], 56], [[65, 73], 65], [[73, 100], 73]]","[[[14, 28], 5], [[28, 56], 28], [[56, 65], 56], [[65, 73], 65], [[73, 100], 73]]","[[[14, 28], 10]]",[],[]
artificial_language_g0_179,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 25, 32]",[61],"[[[11, 25], 11], [[25, 32], 25], [[32, 100], 32]]","[[[11, 25], 11], [[25, 32], 25], [[32, 100], 32]]",[],[],"[[11, [11, 25], '(1 * 11)'], [25, [25, 32], '(1 * 25)'], [32, [32, 33], '(1 * 32)']]"
artificial_language_g0_180,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",[21],"[23, 38, 43, 47, 82]","[[[21, 100], 21]]","[[[21, 100], 21]]",[],[],"[[21, [21, 22], '(1 * 21)']]"
artificial_language_g0_181,"[1, 2, 3, 4]","[5, 29, 51, 58]","[33, 69, 73]","[[[5, 29], 5], [[29, 51], 29], [[51, 58], 51], [[58, 100], 58]]","[[[5, 29], 5], [[29, 51], 29], [[51, 58], 51], [[58, 100], 58]]",[],[],"[[5, [5, 29], '(1 * 5)'], [29, [29, 51], '(1 * 29)'], [51, [51, 58], '(1 * 51)'], [58, [58, 59], '(1 * 58)']]"
artificial_language_g0_182,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 19, 24, 93, 97]",[76],"[[[11, 19], 11], [[19, 24], 19], [[24, 93], 24], [[93, 97], 93], [[97, 100], 97]]","[[[11, 19], 11], [[19, 24], 19], [[24, 93], 24], [[93, 97], 93], [[97, 100], 97]]",[],[],[]
artificial_language_g0_183,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 64, 90, 94]",[23],"[[[15, 64], 15], [[64, 90], 64], [[90, 94], 90], [[94, 100], 94]]","[[[15, 64], 15], [[64, 90], 64], [[90, 94], 90], [[94, 100], 94]]",[],[],"[[15, [15, 64], '(1 * 15)'], [64, [64, 90], '(1 * 64)'], [90, [90, 94], '(1 * 90)'], [94, [94, 95], '(1 * 94)']]"
artificial_language_g0_184,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 58]","[22, 61, 73]","[[[14, 58], 14], [[58, 100], 58]]","[[[14, 58], 14], [[58, 100], 58]]",[],[],"[[14, [14, 58], '(1 * 14)'], [58, [58, 59], '(1 * 58)']]"
artificial_language_g0_185,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 42]","[64, 92, 95]","[[[21, 42], 21], [[42, 100], 42]]","[[[21, 42], 18], [[42, 100], 42]]","[[[21, 42], 4]]",[],"[[21, [21, 42], '(1 * 21)'], [42, [42, 43], '(1 * 42)']]"
artificial_language_g0_186,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 38, 55, 58, 69]","[41, 74, 83, 86]","[[[19, 38], 19], [[38, 55], 38], [[55, 58], 55], [[58, 69], 58], [[69, 100], 69]]","[[[19, 38], 10], [[38, 55], 38], [[55, 58], 55], [[58, 69], 58], [[69, 100], 69]]","[[[19, 38], 10]]",[],[]
artificial_language_g0_187,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 77, 93]","[35, 58, 79, 92]","[[[17, 77], 17], [[77, 93], 77], [[93, 100], 93]]","[[[17, 77], 17], [[77, 93], 77], [[93, 100], 93]]",[],[],[]
artificial_language_g0_188,[1],"[2, 4, 73, 91, 92]",[],"[[[2, 4], 2], [[4, 73], 4], [[73, 91], 73], [[91, 92], 91], [[92, 100], 92]]","[[[2, 4], 1], [[4, 73], 4], [[73, 91], 73], [[91, 92], 91], [[92, 100], 92]]","[[[2, 4], 2]]",[],"[[2, [2, 4], '(1 * 2)'], [4, [4, 73], '(1 * 4)'], [73, [73, 91], '(1 * 73)'], [91, [91, 92], '(1 * 91)'], [92, [92, 93], '(1 * 92)']]"
artificial_language_g0_189,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 23, 41, 63, 91]","[22, 36, 37, 57, 71]","[[[21, 23], 21], [[23, 41], 23], [[41, 63], 41], [[63, 91], 63], [[91, 100], 91]]","[[[21, 23], 21], [[23, 41], 23], [[41, 63], 41], [[63, 91], 63], [[91, 100], 91]]",[],[],"[[21, [21, 23], '(1 * 21)'], [23, [23, 41], '(1 * 23)'], [41, [41, 63], '(1 * 41)'], [63, [63, 91], '(1 * 63)'], [91, [91, 92], '(1 * 91)']]"
artificial_language_g0_190,"[1, 2, 3]","[4, 8, 26, 65]","[23, 52, 68, 97]","[[[4, 8], 4], [[8, 26], 8], [[26, 65], 26], [[65, 100], 65]]","[[[4, 8], 3], [[8, 26], 8], [[26, 65], 26], [[65, 100], 65]]","[[[4, 8], 2]]",[],[]
artificial_language_g0_191,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 34]","[62, 76]","[[[17, 34], 17], [[34, 100], 34]]","[[[17, 34], 11], [[34, 100], 34]]","[[[17, 34], 7]]",[],"[[17, [17, 34], '(1 * 17)'], [34, [34, 35], '(1 * 34)']]"
artificial_language_g0_192,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 55, 68, 74, 81]","[28, 40]","[[[15, 55], 15], [[55, 68], 55], [[68, 74], 68], [[74, 81], 74], [[81, 100], 81]]","[[[15, 55], 15], [[55, 68], 55], [[68, 74], 68], [[74, 81], 74], [[81, 100], 81]]",[],[],[]
artificial_language_g0_193,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 44, 78, 94, 98]","[22, 46, 62, 63, 79]","[[[17, 44], 17], [[44, 78], 44], [[78, 94], 78], [[94, 98], 94], [[98, 100], 98]]","[[[17, 44], 17], [[44, 78], 44], [[78, 94], 78], [[94, 98], 94], [[98, 100], 98]]",[],[],[]
artificial_language_g0_194,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 57, 89]","[33, 54, 82, 99]","[[[20, 57], 20], [[57, 89], 57], [[89, 100], 89]]","[[[20, 57], 20], [[57, 89], 57], [[89, 100], 89]]",[],[],[]
artificial_language_g0_195,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",[19],"[36, 37, 53, 66]","[[[19, 100], 19]]","[[[19, 100], 19]]",[],[],"[[19, [19, 20], '(1 * 19)']]"
artificial_language_g0_196,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",[17],"[64, 90]","[[[17, 100], 17]]","[[[17, 100], 17]]",[],[],"[[17, [17, 18], '(1 * 17)']]"
artificial_language_g0_197,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 36, 41, 51, 86]","[56, 68]","[[[18, 36], 18], [[36, 41], 36], [[41, 51], 41], [[51, 86], 51], [[86, 100], 86]]","[[[18, 36], 1], [[36, 41], 36], [[41, 51], 41], [[51, 86], 51], [[86, 100], 86]]","[[[18, 36], 18]]",[],[]
artificial_language_g0_198,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 37]","[33, 53, 55, 66, 77]","[[[21, 37], 21], [[37, 100], 37]]","[[[21, 37], 21], [[37, 100], 37]]",[],[],"[[21, [21, 37], '(1 * 21)'], [37, [37, 38], '(1 * 37)']]"
artificial_language_g0_199,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 13, 31, 41, 82]","[15, 22, 27, 70, 97]","[[[10, 13], 10], [[13, 31], 13], [[31, 41], 31], [[41, 82], 41], [[82, 100], 82]]","[[[10, 13], 10], [[13, 31], 13], [[31, 41], 31], [[41, 82], 41], [[82, 100], 82]]",[],[],[]
artificial_language_g0_200,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[16, 38, 47, 70, 71]","[41, 64, 68, 75]","[[[16, 38], 16], [[38, 47], 38], [[47, 70], 47], [[70, 71], 70], [[71, 100], 71]]","[[[16, 38], 16], [[38, 47], 38], [[47, 70], 47], [[70, 71], 70], [[71, 100], 71]]",[],[],[]
artificial_language_g0_201,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 27, 31, 63, 72]","[21, 56, 57, 97, 99]","[[[19, 27], 19], [[27, 31], 27], [[31, 63], 31], [[63, 72], 63], [[72, 100], 72]]","[[[19, 27], 19], [[27, 31], 27], [[31, 63], 31], [[63, 72], 63], [[72, 100], 72]]",[],[],"[[19, [19, 27], '(1 * 19)'], [27, [27, 31], '(1 * 27)'], [31, [31, 63], '(1 * 31)'], [63, [63, 72], '(1 * 63)'], [72, [72, 73], '(1 * 72)']]"
artificial_language_g0_202,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 26, 32, 44]","[52, 76, 82, 90]","[[[15, 26], 15], [[26, 32], 26], [[32, 44], 32], [[44, 100], 44]]","[[[15, 26], 15], [[26, 32], 26], [[32, 44], 32], [[44, 100], 44]]",[],[],[]
artificial_language_g0_203,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[13, 29, 30, 38, 63]","[65, 69, 77, 96]","[[[13, 29], 13], [[29, 30], 29], [[30, 38], 30], [[38, 63], 38], [[63, 100], 63]]","[[[13, 29], 13], [[29, 30], 29], [[30, 38], 30], [[38, 63], 38], [[63, 100], 63]]",[],[],"[[13, [13, 29], '(1 * 13)'], [29, [29, 30], '(1 * 29)'], [30, [30, 38], '(1 * 30)'], [38, [38, 63], '(1 * 38)'], [63, [63, 64], '(1 * 63)']]"
artificial_language_g0_204,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 21, 23, 54, 62]","[19, 27, 90, 91, 98]","[[[11, 21], 11], [[21, 23], 21], [[23, 54], 23], [[54, 62], 54], [[62, 100], 62]]","[[[11, 21], 11], [[21, 23], 21], [[23, 54], 23], [[54, 62], 54], [[62, 100], 62]]",[],[],[]
artificial_language_g0_205,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 28, 33, 35, 76]",[],"[[[10, 28], 10], [[28, 33], 28], [[33, 35], 33], [[35, 76], 35], [[76, 100], 76]]","[[[10, 28], 10], [[28, 33], 28], [[33, 35], 33], [[35, 76], 35], [[76, 100], 76]]",[],[],[]
artificial_language_g0_206,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",[12],"[51, 61, 76, 91]","[[[12, 100], 12]]","[[[12, 100], 12]]",[],[],[]
artificial_language_g0_207,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 54, 59, 95, 97]","[55, 77]","[[[17, 54], 17], [[54, 59], 54], [[59, 95], 59], [[95, 97], 95], [[97, 100], 97]]","[[[17, 54], 17], [[54, 59], 54], [[59, 95], 59], [[95, 97], 95], [[97, 100], 97]]",[],[],[]
artificial_language_g0_208,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 27]",[],"[[[17, 27], 17], [[27, 100], 27]]","[[[17, 27], 17], [[27, 100], 27]]",[],[],[]
artificial_language_g0_209,"[1, 2, 3, 4]","[5, 16]","[69, 76]","[[[5, 16], 5], [[16, 100], 16]]","[[[5, 16], 5], [[16, 100], 16]]",[],[],[]
artificial_language_g0_210,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",[19],[],"[[[19, 100], 19]]","[[[19, 100], 19]]",[],[],"[[19, [19, 20], '(1 * 19)']]"
artificial_language_g0_211,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 74, 75]","[23, 42, 50, 76, 86]","[[[15, 74], 15], [[74, 75], 74], [[75, 100], 75]]","[[[15, 74], 15], [[74, 75], 74], [[75, 100], 75]]",[],[],[]
artificial_language_g0_212,"[1, 2, 3, 4, 5, 6]","[7, 14, 55]",[28],"[[[7, 14], 7], [[14, 55], 14], [[55, 100], 55]]","[[[7, 14], 5], [[14, 55], 14], [[55, 100], 55]]","[[[7, 14], 3]]",[],"[[7, [7, 14], '(1 * 7)'], [14, [14, 55], '(1 * 14)'], [55, [55, 56], '(1 * 55)']]"
artificial_language_g0_213,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 86]","[40, 43, 58, 76]","[[[21, 86], 21], [[86, 100], 86]]","[[[21, 86], 21], [[86, 100], 86]]",[],[],"[[21, [21, 86], '(1 * 21)'], [86, [86, 87], '(1 * 86)']]"
artificial_language_g0_214,"[1, 2, 3]","[4, 8, 48, 96]",[],"[[[4, 8], 4], [[8, 48], 8], [[48, 96], 48], [[96, 100], 96]]","[[[4, 8], 3], [[8, 48], 8], [[48, 96], 48], [[96, 100], 96]]","[[[4, 8], 2]]",[],[]
artificial_language_g0_215,"[1, 2, 3]","[4, 8, 21, 63, 78]","[29, 87, 97]","[[[4, 8], 4], [[8, 21], 8], [[21, 63], 21], [[63, 78], 63], [[78, 100], 78]]","[[[4, 8], 3], [[8, 21], 8], [[21, 63], 21], [[63, 78], 63], [[78, 100], 78]]","[[[4, 8], 2]]",[],[]
artificial_language_g0_216,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[16, 32, 42, 65, 76]","[21, 80, 90]","[[[16, 32], 16], [[32, 42], 32], [[42, 65], 42], [[65, 76], 65], [[76, 100], 76]]","[[[16, 32], 15], [[32, 42], 32], [[42, 65], 42], [[65, 76], 65], [[76, 100], 76]]","[[[16, 32], 2]]",[],[]
artificial_language_g0_217,"[1, 2, 3, 4, 5, 6]","[7, 18, 28, 66, 99]",[80],"[[[7, 18], 7], [[18, 28], 18], [[28, 66], 28], [[66, 99], 66], [[99, 100], 99]]","[[[7, 18], 7], [[18, 28], 18], [[28, 66], 28], [[66, 99], 66], [[99, 100], 99]]",[],[],[]
artificial_language_g0_218,"[1, 2, 3, 4, 5, 6, 7, 8]","[9, 18]",[],"[[[9, 18], 9], [[18, 100], 18]]","[[[9, 18], 6], [[18, 100], 18]]","[[[9, 18], 4]]",[],[]
artificial_language_g0_219,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[13, 34, 36, 50, 83]","[80, 89, 90]","[[[13, 34], 13], [[34, 36], 34], [[36, 50], 36], [[50, 83], 50], [[83, 100], 83]]","[[[13, 34], 13], [[34, 36], 34], [[36, 50], 36], [[50, 83], 50], [[83, 100], 83]]",[],[],"[[13, [13, 34], '(1 * 13)'], [34, [34, 36], '(1 * 34)'], [36, [36, 50], '(1 * 36)'], [50, [50, 83], '(1 * 50)'], [83, [83, 84], '(1 * 83)']]"
artificial_language_g0_220,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 38]","[44, 88]","[[[19, 38], 19], [[38, 100], 38]]","[[[19, 38], 7], [[38, 100], 38]]","[[[19, 38], 13]]",[],[]
artificial_language_g0_221,"[1, 2, 3, 4, 5]","[6, 12]","[30, 74, 97, 98]","[[[6, 12], 6], [[12, 100], 12]]","[[[6, 12], 2], [[12, 100], 12]]","[[[6, 12], 5]]",[],[]
artificial_language_g0_222,"[1, 2, 3, 4, 5, 6]","[7, 14, 46]","[33, 44, 61, 82]","[[[7, 14], 7], [[14, 46], 14], [[46, 100], 46]]","[[[7, 14], 3], [[14, 46], 14], [[46, 100], 46]]","[[[7, 14], 5]]",[],"[[7, [7, 14], '(1 * 7)'], [14, [14, 46], '(1 * 14)'], [46, [46, 47], '(1 * 46)']]"
artificial_language_g0_223,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 58, 86]","[24, 28, 57, 71, 81]","[[[18, 58], 18], [[58, 86], 58], [[86, 100], 86]]","[[[18, 58], 18], [[58, 86], 58], [[86, 100], 86]]",[],[],"[[18, [18, 58], '(1 * 18)'], [58, [58, 86], '(1 * 58)'], [86, [86, 87], '(1 * 86)']]"
artificial_language_g0_224,"[1, 2, 3]","[4, 11, 44, 86, 89]",[79],"[[[4, 11], 4], [[11, 44], 11], [[44, 86], 44], [[86, 89], 86], [[89, 100], 89]]","[[[4, 11], 4], [[11, 44], 11], [[44, 86], 44], [[86, 89], 86], [[89, 100], 89]]",[],[],[]
artificial_language_g0_225,"[1, 2, 3, 4, 5]","[6, 24, 27, 57, 75]","[26, 76, 78]","[[[6, 24], 6], [[24, 27], 24], [[27, 57], 27], [[57, 75], 57], [[75, 100], 75]]","[[[6, 24], 6], [[24, 27], 24], [[27, 57], 27], [[57, 75], 57], [[75, 100], 75]]",[],[],[]
artificial_language_g0_226,"[1, 2, 3]","[4, 6, 14]","[7, 56, 70]","[[[4, 6], 4], [[6, 14], 6], [[14, 100], 14]]","[[[4, 6], 4], [[6, 14], 6], [[14, 100], 14]]",[],[],[]
artificial_language_g0_227,"[1, 2, 3, 4, 5, 6, 7]","[8, 38, 69, 88]","[25, 58]","[[[8, 38], 8], [[38, 69], 38], [[69, 88], 69], [[88, 100], 88]]","[[[8, 38], 8], [[38, 69], 38], [[69, 88], 69], [[88, 100], 88]]",[],[],"[[8, [8, 38], '(1 * 8)'], [38, [38, 69], '(1 * 38)'], [69, [69, 88], '(1 * 69)'], [88, [88, 89], '(1 * 88)']]"
artificial_language_g0_228,"[1, 2]","[3, 23]","[4, 46, 68, 81]","[[[3, 23], 3], [[23, 100], 23]]","[[[3, 23], 3], [[23, 100], 23]]",[],[],[]
artificial_language_g0_229,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 30, 54, 73, 84]","[41, 44, 50, 94]","[[[15, 30], 15], [[30, 54], 30], [[54, 73], 54], [[73, 84], 73], [[84, 100], 84]]","[[[15, 30], 8], [[30, 54], 30], [[54, 73], 54], [[73, 84], 73], [[84, 100], 84]]","[[[15, 30], 8]]",[],[]
artificial_language_g0_230,"[1, 2, 3, 4, 5]","[6, 21, 65, 72, 97]",[],"[[[6, 21], 6], [[21, 65], 21], [[65, 72], 65], [[72, 97], 72], [[97, 100], 97]]","[[[6, 21], 6], [[21, 65], 21], [[65, 72], 65], [[72, 97], 72], [[97, 100], 97]]",[],[],[]
artificial_language_g0_231,"[1, 2, 3, 4, 5, 6, 7]",[8],"[20, 64, 71, 87, 93]","[[[8, 100], 8]]","[[[8, 100], 8]]",[],[],[]
artificial_language_g0_232,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 40, 73, 84]",[67],"[[[20, 40], 20], [[40, 73], 40], [[73, 84], 73], [[84, 100], 84]]","[[[20, 40], 13], [[40, 73], 40], [[73, 84], 73], [[84, 100], 84]]","[[[20, 40], 8]]",[],[]
artificial_language_g0_233,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[12, 58, 77]","[51, 53, 71, 84]","[[[12, 58], 12], [[58, 77], 58], [[77, 100], 77]]","[[[12, 58], 12], [[58, 77], 58], [[77, 100], 77]]",[],[],"[[12, [12, 58], '(1 * 12)'], [58, [58, 77], '(1 * 58)'], [77, [77, 78], '(1 * 77)']]"
artificial_language_g0_234,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 20, 23, 59]","[31, 35, 79, 84]","[[[10, 20], 10], [[20, 23], 20], [[23, 59], 23], [[59, 100], 59]]","[[[10, 20], 4], [[20, 23], 20], [[23, 59], 23], [[59, 100], 59]]","[[[10, 20], 7]]",[],"[[10, [10, 20], '(1 * 10)'], [20, [20, 23], '(1 * 20)'], [23, [23, 59], '(1 * 23)'], [59, [59, 60], '(1 * 59)']]"
artificial_language_g0_235,"[1, 2, 3]","[4, 6, 38, 70, 80]","[44, 71, 85]","[[[4, 6], 4], [[6, 38], 6], [[38, 70], 38], [[70, 80], 70], [[80, 100], 80]]","[[[4, 6], 4], [[6, 38], 6], [[38, 70], 38], [[70, 80], 70], [[80, 100], 80]]",[],[],"[[4, [4, 6], '(1 * 4)'], [6, [6, 38], '(1 * 6)'], [38, [38, 70], '(1 * 38)'], [70, [70, 80], '(1 * 70)'], [80, [80, 81], '(1 * 80)']]"
artificial_language_g0_236,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 47]","[21, 39, 64, 82, 96]","[[[20, 47], 20], [[47, 100], 47]]","[[[20, 47], 20], [[47, 100], 47]]",[],[],[]
artificial_language_g0_237,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 32, 48]","[31, 91]","[[[19, 32], 19], [[32, 48], 32], [[48, 100], 48]]","[[[19, 32], 19], [[32, 48], 32], [[48, 100], 48]]",[],[],[]
artificial_language_g0_238,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 30, 36, 52, 84]",[33],"[[[15, 30], 15], [[30, 36], 30], [[36, 52], 36], [[52, 84], 52], [[84, 100], 84]]","[[[15, 30], 11], [[30, 36], 30], [[36, 52], 36], [[52, 84], 52], [[84, 100], 84]]","[[[15, 30], 5]]",[],[]
artificial_language_g0_239,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[13, 24, 47, 63]","[41, 44, 91]","[[[13, 24], 13], [[24, 47], 24], [[47, 63], 47], [[63, 100], 63]]","[[[13, 24], 13], [[24, 47], 24], [[47, 63], 47], [[63, 100], 63]]",[],[],[]
artificial_language_g0_240,"[1, 2, 3, 4, 5]","[6, 13, 44, 46]","[43, 51]","[[[6, 13], 6], [[13, 44], 13], [[44, 46], 44], [[46, 100], 46]]","[[[6, 13], 6], [[13, 44], 13], [[44, 46], 44], [[46, 100], 46]]",[],[],[]
artificial_language_g0_241,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 46, 68, 70, 84]",[92],"[[[20, 46], 20], [[46, 68], 46], [[68, 70], 68], [[70, 84], 70], [[84, 100], 84]]","[[[20, 46], 20], [[46, 68], 46], [[68, 70], 68], [[70, 84], 70], [[84, 100], 84]]",[],[],"[[20, [20, 46], '(1 * 20)'], [46, [46, 68], '(1 * 46)'], [68, [68, 70], '(1 * 68)'], [70, [70, 84], '(1 * 70)'], [84, [84, 85], '(1 * 84)']]"
artificial_language_g0_242,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 46, 52, 70, 71]","[47, 72, 89]","[[[17, 46], 17], [[46, 52], 46], [[52, 70], 52], [[70, 71], 70], [[71, 100], 71]]","[[[17, 46], 17], [[46, 52], 46], [[52, 70], 52], [[70, 71], 70], [[71, 100], 71]]",[],[],"[[17, [17, 46], '(1 * 17)'], [46, [46, 52], '(1 * 46)'], [52, [52, 70], '(1 * 52)'], [70, [70, 71], '(1 * 70)'], [71, [71, 72], '(1 * 71)']]"
artificial_language_g0_243,"[1, 2, 3, 4, 5, 6]","[7, 90]","[67, 85]","[[[7, 90], 7], [[90, 100], 90]]","[[[7, 90], 7], [[90, 100], 90]]",[],[],"[[7, [7, 90], '(1 * 7)'], [90, [90, 91], '(1 * 90)']]"
